fname,fyear,tUTC,tLocal,tLocalGMT,timestep,timestep_hh,farea,fareaPer,fperim,rflinelen,cflinelen5,cflinelen10,cflinelen25,cflinelen50,cflinelen75,cflinelen90,rfline_fstate,cfline5_fstate,cfline10_fstate,cfline25_fstate,cfline50_fstate,cfline75_fstate,cfline90_fstate,dfarea,maefspread,awefspread
North Complex,2020,2020-08-29 14:00:00,2020-08-29 07:00:00,2020-08-29 06:00:00,286,285.5,153.385,11.4083132639446,64.173,4.638,10.145,6.304,4.502,2.166,0.679,3.385,0,1,1,1,1,0,0,0,0,0
North Complex,2020,2020-08-29 15:00:00,2020-08-29 08:00:00,2020-08-29 07:00:00,287,286.5,153.385,11.4083132639446,64.173,4.638,6.202,4.55,4.502,2.166,0.679,3.385,0,1,1,0,0,0,0,0,0,0
North Complex,2020,2020-08-29 16:00:00,2020-08-29 09:00:00,2020-08-29 08:00:00,288,287.5,153.385,11.4083132639446,64.173,4.638,10.099,6.202,3.778,2.166,0.679,3.385,0,1,1,1,0,0,0,0,0,0
North Complex,2020,2020-08-29 17:00:00,2020-08-29 10:00:00,2020-08-29 09:00:00,289,288.5,153.385,11.4083132639446,64.173,4.638,10.007,6.1,3.471,2.166,0.679,3.385,0,1,1,1,0,0,0,0,0,0
North Complex,2020,2020-08-29 18:00:00,2020-08-29 11:00:00,2020-08-29 10:00:00,290,289.5,153.385,11.4083132639446,64.173,4.638,10.007,6.1,3.471,2.166,0.679,3.385,1,1,1,1,0,0,0,0,0,0
North Complex,2020,2020-08-29 19:00:00,2020-08-29 12:00:00,2020-08-29 11:00:00,291,290.5,154.765,11.5109534980238,65.206,5.546,5.628,4.67,2.444,2.166,0.679,3.385,0,1,1,1,0,0,0,1.38,0.967,0.298
North Complex,2020,2020-08-29 20:00:00,2020-08-29 13:00:00,2020-08-29 12:00:00,292,291.5,154.765,11.5109534980238,65.206,5.546,12.491,7.521,4.502,2.166,0.679,3.385,1,1,1,1,1,0,0,0,0,0
North Complex,2020,2020-08-29 21:00:00,2020-08-29 14:00:00,2020-08-29 13:00:00,293,292.5,157.097,11.6844006182215,69.155,6.817,18.652,12.808,6.757,2.637,0.679,3.385,1,1,1,1,1,0,0,2.332,1.384,0.42
North Complex,2020,2020-08-29 22:00:00,2020-08-29 15:00:00,2020-08-29 14:00:00,294,293.5,160.335,11.9252332834016,72.108,6.449,21.353,16.962,13.144,6.145,0.679,3.385,1,1,1,1,1,0,0,3.238,1.068,0.475
North Complex,2020,2020-08-29 23:00:00,2020-08-29 16:00:00,2020-08-29 15:00:00,295,294.5,162.52,12.0877469873604,74.203,5.59,26.026,20.734,15.401,5.976,3.914,3.385,0,1,1,1,1,1,0,2.185,1.499,0.339
North Complex,2020,2020-08-30 00:00:00,2020-08-29 17:00:00,2020-08-29 16:00:00,296,295.5,162.52,12.0877469873604,74.203,5.59,20.934,16.668,11.759,5.976,3.914,3.385,1,1,1,1,1,1,0,0,0,0
North Complex,2020,2020-08-30 01:00:00,2020-08-29 18:00:00,2020-08-29 17:00:00,297,296.5,163.946,12.1938085625756,75.29,5.621,30.746,25.42,17.752,8.673,3.279,3.385,0,1,1,1,1,1,0,1.426,0.857,0.255
North Complex,2020,2020-08-30 02:00:00,2020-08-29 19:00:00,2020-08-29 18:00:00,298,297.5,163.946,12.1938085625756,75.29,5.621,22.093,18.951,10.989,8.673,3.279,3.385,1,1,1,1,0,0,0,0,0,0
North Complex,2020,2020-08-30 03:00:00,2020-08-29 20:00:00,2020-08-29 19:00:00,299,298.5,164.912,12.265656726431,76.902,0.719,24.49,18.148,11.403,3.111,3.279,3.385,0,1,1,1,1,0,0,0.966,0.959,0.172
North Complex,2020,2020-08-30 04:00:00,2020-08-29 21:00:00,2020-08-29 20:00:00,300,299.5,164.912,12.265656726431,76.902,0.719,24.49,18.148,11.403,3.111,3.279,3.385,0,1,1,1,1,0,0,0,0,0
North Complex,2020,2020-08-30 05:00:00,2020-08-29 22:00:00,2020-08-29 21:00:00,301,300.5,164.912,12.265656726431,76.902,0.719,19.641,15.19,10.143,3.111,3.279,3.385,0,1,1,1,0,0,0,0,0,0
North Complex,2020,2020-08-30 06:00:00,2020-08-29 23:00:00,2020-08-29 22:00:00,302,301.5,164.912,12.265656726431,76.902,0.719,18.805,13.145,7.983,2.212,3.279,3.385,0,1,1,1,1,0,0,0,0,0
North Complex,2020,2020-08-30 07:00:00,2020-08-30 00:00:00,2020-08-29 23:00:00,303,302.5,164.912,12.265656726431,76.902,0.719,17.874,12.793,6.779,2.212,3.279,3.385,0,1,1,1,0,0,0,0,0,0
North Complex,2020,2020-08-30 08:00:00,2020-08-30 01:00:00,2020-08-30 00:00:00,304,303.5,164.912,12.265656726431,76.902,0.719,13.608,9.776,7.248,3.563,3.279,3.385,0,1,1,1,1,0,0,0,0,0
North Complex,2020,2020-08-30 09:00:00,2020-08-30 02:00:00,2020-08-30 01:00:00,305,304.5,164.912,12.265656726431,76.902,0.719,4.727,3.667,1.101,3.563,3.279,3.385,0,1,1,1,0,0,0,0,0,0
North Complex,2020,2020-08-30 10:00:00,2020-08-30 03:00:00,2020-08-30 02:00:00,306,305.5,164.912,12.265656726431,76.902,0.719,7.581,7.003,5.526,3.704,1.472,3.385,0,1,1,1,1,1,0,0,0,0
North Complex,2020,2020-08-30 11:00:00,2020-08-30 04:00:00,2020-08-30 03:00:00,307,306.5,164.912,12.265656726431,76.902,0.719,7.581,7.003,5.526,3.704,1.472,3.385,0,0,0,0,0,0,0,0,0,0
North Complex,2020,2020-08-30 12:00:00,2020-08-30 05:00:00,2020-08-30 04:00:00,308,307.5,164.912,12.265656726431,76.902,0.719,7.581,7.003,5.526,3.704,1.472,3.385,0,0,0,0,0,0,0,0,0,0
North Complex,2020,2020-08-30 13:00:00,2020-08-30 06:00:00,2020-08-30 05:00:00,309,308.5,164.912,12.265656726431,76.902,0.719,5.474,4.66,2.582,3.704,1.472,3.385,0,1,1,1,0,0,0,0,0,0
North Complex,2020,2020-08-30 14:00:00,2020-08-30 07:00:00,2020-08-30 06:00:00,310,309.5,164.912,12.265656726431,76.902,0.719,5.474,4.66,2.582,3.704,1.472,3.385,0,0,0,0,0,0,0,0,0,0
North Complex,2020,2020-08-30 15:00:00,2020-08-30 08:00:00,2020-08-30 07:00:00,311,310.5,164.912,12.265656726431,76.902,0.719,5.474,4.66,2.582,3.704,1.472,3.385,0,0,0,0,0,0,0,0,0,0
North Complex,2020,2020-08-30 16:00:00,2020-08-30 09:00:00,2020-08-30 08:00:00,312,311.5,164.912,12.265656726431,76.902,0.719,5.474,4.66,2.582,3.704,1.472,3.385,0,0,0,0,0,0,0,0,0,0
North Complex,2020,2020-08-30 17:00:00,2020-08-30 10:00:00,2020-08-30 09:00:00,313,312.5,164.912,12.265656726431,76.902,0.719,5.474,4.66,2.582,3.704,1.472,3.385,0,0,0,0,0,0,0,0,0,0
North Complex,2020,2020-08-30 18:00:00,2020-08-30 11:00:00,2020-08-30 10:00:00,314,313.5,164.912,12.265656726431,76.902,0.719,5.474,4.66,2.582,3.704,1.472,3.385,0,0,0,0,0,0,0,0,0,0
North Complex,2020,2020-08-30 19:00:00,2020-08-30 12:00:00,2020-08-30 11:00:00,315,314.5,164.912,12.265656726431,76.902,0.719,5.474,4.66,2.582,3.704,1.472,3.385,0,0,0,0,0,0,0,0,0,0
North Complex,2020,2020-08-30 20:00:00,2020-08-30 13:00:00,2020-08-30 12:00:00,316,315.5,164.912,12.265656726431,76.902,0.719,5.474,4.66,2.582,3.704,1.472,3.385,0,0,0,0,0,0,0,0,0,0
North Complex,2020,2020-08-30 21:00:00,2020-08-30 14:00:00,2020-08-30 13:00:00,317,316.5,164.912,12.265656726431,76.902,0.719,11.824,9.569,3.439,3.704,1.472,3.385,0,1,1,1,0,0,0,0,0,0
North Complex,2020,2020-08-30 22:00:00,2020-08-30 15:00:00,2020-08-30 14:00:00,318,317.5,164.912,12.265656726431,76.902,0.719,11.824,9.674,4.832,3.704,1.472,3.385,0,1,1,1,0,0,0,0,0,0
North Complex,2020,2020-08-30 23:00:00,2020-08-30 16:00:00,2020-08-30 15:00:00,319,318.5,164.912,12.265656726431,76.902,0.719,17.285,12.742,8.764,0.614,1.472,3.385,0,1,1,1,1,0,0,0,0,0
North Complex,2020,2020-08-31 00:00:00,2020-08-30 17:00:00,2020-08-30 16:00:00,320,319.5,164.912,12.265656726431,76.902,0.719,20.666,15.954,10.174,3.033,1.472,3.385,0,1,1,1,1,0,0,0,0,0
North Complex,2020,2020-08-31 01:00:00,2020-08-30 18:00:00,2020-08-30 17:00:00,321,320.5,164.912,12.265656726431,76.902,0.719,22.073,18.874,12.142,3.321,1.472,3.385,1,1,1,1,1,0,0,0,0,0
North Complex,2020,2020-08-31 02:00:00,2020-08-30 19:00:00,2020-08-30 18:00:00,322,321.5,164.931,12.2670698890742,76.928,1.4,13.579,10.239,7.826,4.624,1.367,3.385,0,1,1,1,1,1,0,0.019,0.05,0.026
North Complex,2020,2020-08-31 03:00:00,2020-08-30 20:00:00,2020-08-30 19:00:00,323,322.5,164.931,12.2670698890742,76.928,1.4,10.518,6.35,3.34,4.624,1.367,3.385,1,1,1,1,0,0,0,0,0,0
North Complex,2020,2020-08-31 04:00:00,2020-08-30 21:00:00,2020-08-30 20:00:00,324,323.5,164.944,12.26803678983,76.929,5.049,13.558,9.725,7.206,3.018,1.367,3.385,0,1,1,1,1,0,0,0.013,0.02,0.009
North Complex,2020,2020-08-31 05:00:00,2020-08-30 22:00:00,2020-08-30 21:00:00,325,324.5,164.944,12.26803678983,76.929,5.049,13.558,9.725,7.051,3.018,1.367,3.385,1,1,1,1,0,0,0,0,0,0
North Complex,2020,2020-08-31 06:00:00,2020-08-30 23:00:00,2020-08-30 22:00:00,326,325.5,168.334,12.5201747561551,78.754,0.875,13.992,10.237,7.875,1.678,1.367,3.385,1,1,1,1,1,0,0,3.39,1.676,0.671
North Complex,2020,2020-08-31 07:00:00,2020-08-31 00:00:00,2020-08-30 23:00:00,327,326.5,168.35,12.5213647878545,78.761,7.472,13.992,10.237,7.875,1.678,1.367,3.385,0,0,0,0,0,0,0,0.016,0.041,0.018
North Complex,2020,2020-08-31 08:00:00,2020-08-31 01:00:00,2020-08-31 00:00:00,328,327.5,168.35,12.5213647878545,78.761,7.472,13.992,10.237,7.875,1.678,1.367,3.385,0,0,0,0,0,0,0,0,0,0
North Complex,2020,2020-08-31 09:00:00,2020-08-31 02:00:00,2020-08-31 01:00:00,329,328.5,168.35,12.5213647878545,78.761,7.472,13.992,10.237,7.875,1.678,1.367,3.385,0,0,0,0,0,0,0,0,0,0
North Complex,2020,2020-08-31 10:00:00,2020-08-31 03:00:00,2020-08-31 02:00:00,330,329.5,168.35,12.5213647878545,78.761,7.472,13.992,10.237,7.875,1.678,1.367,3.385,0,0,0,0,0,0,0,0,0,0
North Complex,2020,2020-08-31 11:00:00,2020-08-31 04:00:00,2020-08-31 03:00:00,331,330.5,168.35,12.5213647878545,78.761,7.472,13.992,10.237,7.875,1.678,1.367,3.385,0,0,0,0,0,0,0,0,0,0
North Complex,2020,2020-08-31 12:00:00,2020-08-31 05:00:00,2020-08-31 04:00:00,332,331.5,168.35,12.5213647878545,78.761,7.472,13.992,10.237,7.875,1.678,1.367,3.385,0,0,0,0,0,0,0,0,0,0
North Complex,2020,2020-08-31 13:00:00,2020-08-31 06:00:00,2020-08-31 05:00:00,333,332.5,168.35,12.5213647878545,78.761,7.472,13.992,10.237,7.875,1.678,1.367,3.385,0,0,0,0,0,0,0,0,0,0
North Complex,2020,2020-08-31 14:00:00,2020-08-31 07:00:00,2020-08-31 06:00:00,334,333.5,168.35,12.5213647878545,78.761,7.472,13.992,10.237,7.875,1.678,1.367,3.385,0,0,0,0,0,0,0,0,0,0
North Complex,2020,2020-08-31 15:00:00,2020-08-31 08:00:00,2020-08-31 07:00:00,335,334.5,168.35,12.5213647878545,78.761,7.472,13.992,10.237,7.875,1.678,1.367,3.385,0,0,0,0,0,0,0,0,0,0
North Complex,2020,2020-08-31 16:00:00,2020-08-31 09:00:00,2020-08-31 08:00:00,336,335.5,168.35,12.5213647878545,78.761,7.472,13.992,10.237,7.875,1.678,1.367,3.385,0,0,0,0,0,0,0,0,0,0
North Complex,2020,2020-08-31 17:00:00,2020-08-31 10:00:00,2020-08-31 09:00:00,337,336.5,168.35,12.5213647878545,78.761,7.472,13.992,10.237,7.875,1.678,1.367,3.385,0,0,0,0,0,0,0,0,0,0
North Complex,2020,2020-08-31 18:00:00,2020-08-31 11:00:00,2020-08-31 10:00:00,338,337.5,168.35,12.5213647878545,78.761,7.472,10.799,7.601,3.964,2.141,1.367,3.385,0,1,1,1,1,0,0,0,0,0
North Complex,2020,2020-08-31 19:00:00,2020-08-31 12:00:00,2020-08-31 11:00:00,339,338.5,168.35,12.5213647878545,78.761,7.472,10.799,7.601,3.964,2.141,1.367,3.385,0,1,1,1,1,0,0,0,0,0
North Complex,2020,2020-08-31 20:00:00,2020-08-31 13:00:00,2020-08-31 12:00:00,340,339.5,168.35,12.5213647878545,78.761,7.472,7.096,3.879,0.901,2.141,1.367,3.385,0,1,1,1,0,0,0,0,0,0
North Complex,2020,2020-08-31 21:00:00,2020-08-31 14:00:00,2020-08-31 13:00:00,341,340.5,168.35,12.5213647878545,78.761,7.472,8.078,4.862,1.861,2.141,1.367,3.385,0,1,1,1,0,0,0,0,0,0
North Complex,2020,2020-08-31 22:00:00,2020-08-31 15:00:00,2020-08-31 14:00:00,342,341.5,168.35,12.5213647878545,78.761,7.472,9.747,7.036,3.779,1.861,1.367,3.385,0,1,1,1,1,0,0,0,0,0
North Complex,2020,2020-08-31 23:00:00,2020-08-31 16:00:00,2020-08-31 15:00:00,343,342.5,168.35,12.5213647878545,78.761,7.472,13.909,9.414,5.658,3.036,1.367,3.385,0,1,1,1,1,0,0,0,0,0
North Complex,2020,2020-09-01 00:00:00,2020-08-31 17:00:00,2020-08-31 16:00:00,344,343.5,168.35,12.5213647878545,78.761,7.472,22.576,18.113,9.118,1.581,1.367,3.385,0,1,1,1,1,0,0,0,0,0
North Complex,2020,2020-09-01 01:00:00,2020-08-31 18:00:00,2020-08-31 17:00:00,345,344.5,168.35,12.5213647878545,78.761,7.472,17.537,12.158,4.585,1.861,1.367,3.385,0,1,1,1,1,0,0,0,0,0
North Complex,2020,2020-09-01 02:00:00,2020-08-31 19:00:00,2020-08-31 18:00:00,346,345.5,168.35,12.5213647878545,78.761,7.472,16.581,10.913,4.405,1.328,1.367,3.385,0,1,1,1,1,0,0,0,0,0
North Complex,2020,2020-09-01 03:00:00,2020-08-31 20:00:00,2020-08-31 19:00:00,347,346.5,168.35,12.5213647878545,78.761,7.472,12.815,7.696,3.964,2.141,1.367,3.385,0,1,1,1,1,0,0,0,0,0
North Complex,2020,2020-09-01 04:00:00,2020-08-31 21:00:00,2020-08-31 20:00:00,348,347.5,168.35,12.5213647878545,78.761,7.472,12.815,7.696,3.964,2.141,1.367,3.385,0,1,1,1,1,0,0,0,0,0
North Complex,2020,2020-09-01 05:00:00,2020-08-31 22:00:00,2020-08-31 21:00:00,349,348.5,168.35,12.5213647878545,78.761,7.472,10.799,7.601,3.964,2.141,1.367,3.385,0,1,1,1,1,0,0,0,0,0
North Complex,2020,2020-09-01 06:00:00,2020-08-31 23:00:00,2020-08-31 22:00:00,350,349.5,168.35,12.5213647878545,78.761,7.472,10.799,7.601,3.964,2.141,1.367,3.385,0,1,1,1,1,0,0,0,0,0
North Complex,2020,2020-09-01 07:00:00,2020-09-01 00:00:00,2020-08-31 23:00:00,351,350.5,168.35,12.5213647878545,78.761,7.472,8.078,4.862,1.861,2.141,1.367,3.385,0,1,1,1,0,0,0,0,0,0
North Complex,2020,2020-09-01 08:00:00,2020-09-01 01:00:00,2020-09-01 00:00:00,352,351.5,168.35,12.5213647878545,78.761,7.472,8.078,4.862,1.861,2.141,1.367,3.385,0,1,1,1,0,0,0,0,0,0
North Complex,2020,2020-09-01 09:00:00,2020-09-01 02:00:00,2020-09-01 01:00:00,353,352.5,168.35,12.5213647878545,78.761,7.472,13.938,10.497,5.665,3.569,1.321,3.385,1,1,1,1,1,1,0,0,0,0
North Complex,2020,2020-09-01 10:00:00,2020-09-01 03:00:00,2020-09-01 02:00:00,354,353.5,169.577,12.6126253438076,78.865,2.495,10.023,7.905,3.746,3.569,1.321,3.385,1,1,1,1,0,0,0,1.227,0.401,0.164
North Complex,2020,2020-09-01 11:00:00,2020-09-01 04:00:00,2020-09-01 03:00:00,355,354.5,169.625,12.616195438906,78.84,15.727,14.685,13.311,8.89,3.569,1.321,3.385,0,1,1,1,0,0,0,0.048,0.044,0.019
North Complex,2020,2020-09-01 12:00:00,2020-09-01 05:00:00,2020-09-01 04:00:00,356,355.5,169.625,12.616195438906,78.84,15.727,14.685,13.311,6.799,3.569,1.321,3.385,0,1,1,1,0,0,0,0,0,0
North Complex,2020,2020-09-01 13:00:00,2020-09-01 06:00:00,2020-09-01 05:00:00,357,356.5,169.625,12.616195438906,78.84,15.727,14.685,13.311,6.799,3.569,1.321,3.385,0,1,1,1,0,0,0,0,0,0
North Complex,2020,2020-09-01 14:00:00,2020-09-01 07:00:00,2020-09-01 06:00:00,358,357.5,169.625,12.616195438906,78.84,15.723,7.49,4.634,1.746,3.569,1.321,3.385,0,1,1,1,0,0,0,0,0,0
North Complex,2020,2020-09-01 15:00:00,2020-09-01 08:00:00,2020-09-01 07:00:00,359,358.5,169.625,12.616195438906,78.84,15.727,14.608,12.681,4.836,3.569,1.321,3.385,0,1,1,1,0,0,0,0,0,0
North Complex,2020,2020-09-01 16:00:00,2020-09-01 09:00:00,2020-09-01 08:00:00,360,359.5,169.625,12.616195438906,78.84,15.723,23.117,20.615,13.189,3.569,1.321,3.385,0,1,1,1,0,0,0,0,0,0
North Complex,2020,2020-09-01 17:00:00,2020-09-01 10:00:00,2020-09-01 09:00:00,361,360.5,169.625,12.616195438906,78.84,15.727,18.314,14.682,7.467,3.569,1.321,3.385,0,1,1,1,0,0,0,0,0,0
North Complex,2020,2020-09-01 18:00:00,2020-09-01 11:00:00,2020-09-01 10:00:00,362,361.5,169.625,12.616195438906,78.84,15.727,15.922,11.939,6.03,3.569,1.321,3.385,0,1,1,1,0,0,0,0,0,0
North Complex,2020,2020-09-01 19:00:00,2020-09-01 12:00:00,2020-09-01 11:00:00,363,362.5,169.625,12.616195438906,78.84,15.723,15.922,11.939,6.03,3.569,1.321,3.385,1,1,1,1,0,0,0,0,0,0
North Complex,2020,2020-09-01 20:00:00,2020-09-01 13:00:00,2020-09-01 12:00:00,364,363.5,176.489,13.1267190379784,80.469,8.135,42.441,35.082,26.261,12.651,6.244,2.003,1,1,1,1,1,1,1,6.864,1.217,0.437
North Complex,2020,2020-09-01 21:00:00,2020-09-01 14:00:00,2020-09-01 13:00:00,365,364.5,181.148,13.4732413934676,80.502,0.754,39.445,35.678,30.562,16.041,6.506,2.907,0,1,1,1,1,1,1,4.659,1.784,0.573
North Complex,2020,2020-09-01 22:00:00,2020-09-01 15:00:00,2020-09-01 14:00:00,366,365.5,181.148,13.4732413934676,80.502,0.754,39.445,35.678,32.569,21.17,9.68,3.274,0,1,1,1,1,1,1,0,0,0
North Complex,2020,2020-09-01 23:00:00,2020-09-01 16:00:00,2020-09-01 15:00:00,367,366.5,181.148,13.4732413934676,80.502,0.754,34.233,32.053,26.909,17.214,4.319,3.274,1,1,1,1,1,1,0,0,0,0
North Complex,2020,2020-09-02 00:00:00,2020-09-01 17:00:00,2020-09-01 16:00:00,368,367.5,181.163,13.4743570481859,80.495,9.078,32.607,30.359,25.175,15.763,2.065,3.274,0,1,1,1,1,1,0,0.015,0.036,0.02
North Complex,2020,2020-09-02 01:00:00,2020-09-01 18:00:00,2020-09-01 17:00:00,369,368.5,181.163,13.4743570481859,80.495,9.078,23.871,18.876,11.661,5.418,2.065,3.274,0,1,1,1,1,0,0,0,0,0
North Complex,2020,2020-09-02 02:00:00,2020-09-01 19:00:00,2020-09-01 18:00:00,370,369.5,181.163,13.4743570481859,80.495,9.078,22.514,17.544,10.734,1.663,2.065,3.274,0,1,1,1,1,0,0,0,0,0
North Complex,2020,2020-09-02 03:00:00,2020-09-01 20:00:00,2020-09-01 19:00:00,371,370.5,181.163,13.4743570481859,80.495,9.078,22.441,18.223,12.437,6.228,2.065,3.274,0,1,1,1,1,0,0,0,0,0
North Complex,2020,2020-09-02 04:00:00,2020-09-01 21:00:00,2020-09-01 20:00:00,372,371.5,181.163,13.4743570481859,80.495,9.078,17.508,12.679,4.402,6.228,2.065,3.274,0,1,1,1,0,0,0,0,0,0
North Complex,2020,2020-09-02 05:00:00,2020-09-01 22:00:00,2020-09-01 21:00:00,373,372.5,181.163,13.4743570481859,80.495,9.078,23.057,18.451,11.213,4.275,2.065,3.274,0,1,1,1,1,0,0,0,0,0
North Complex,2020,2020-09-02 06:00:00,2020-09-01 23:00:00,2020-09-01 22:00:00,374,373.5,181.163,13.4743570481859,80.495,9.078,27.21,22.521,15.453,7.191,1.4,3.274,0,1,1,1,1,1,0,0,0,0
North Complex,2020,2020-09-02 07:00:00,2020-09-02 00:00:00,2020-09-01 23:00:00,375,374.5,181.163,13.4743570481859,80.495,9.078,24.67,20.239,14.219,8.549,1.4,3.274,0,1,1,1,1,1,0,0,0,0
North Complex,2020,2020-09-02 08:00:00,2020-09-02 01:00:00,2020-09-02 00:00:00,376,375.5,181.163,13.4743570481859,80.495,9.078,23.925,19.555,13.311,7.389,1.4,3.274,0,1,1,1,1,1,0,0,0,0
North Complex,2020,2020-09-02 09:00:00,2020-09-02 02:00:00,2020-09-02 01:00:00,377,376.5,181.163,13.4743570481859,80.495,9.078,16.109,14.192,9.661,4.275,1.4,3.274,1,1,1,1,1,0,0,0,0,0
North Complex,2020,2020-09-02 10:00:00,2020-09-02 03:00:00,2020-09-02 02:00:00,378,377.5,187.449,13.9418907521149,81.03,3.625,28.266,23.429,16.182,7.748,1.97,3.274,0,1,1,1,1,1,0,6.286,2.145,0.692
North Complex,2020,2020-09-02 11:00:00,2020-09-02 04:00:00,2020-09-02 03:00:00,379,378.5,187.449,13.9418907521149,81.03,3.625,25.107,20.841,14.526,6.36,1.97,3.274,0,1,1,1,1,0,0,0,0,0
North Complex,2020,2020-09-02 12:00:00,2020-09-02 05:00:00,2020-09-02 04:00:00,380,379.5,187.449,13.9418907521149,81.03,3.625,20.201,15.584,7.649,2.044,1.97,3.274,0,1,1,1,1,0,0,0,0,0
North Complex,2020,2020-09-02 13:00:00,2020-09-02 06:00:00,2020-09-02 05:00:00,381,380.5,187.449,13.9418907521149,81.03,3.625,19.744,15.253,7.539,1.993,1.97,3.274,0,1,1,1,1,0,0,0,0,0
North Complex,2020,2020-09-02 14:00:00,2020-09-02 07:00:00,2020-09-02 06:00:00,382,381.5,187.449,13.9418907521149,81.03,3.625,16.914,12.695,6.845,2.444,1.97,3.274,0,1,1,1,1,0,0,0,0,0
North Complex,2020,2020-09-02 15:00:00,2020-09-02 08:00:00,2020-09-02 07:00:00,383,382.5,187.449,13.9418907521149,81.03,3.625,15.285,12.23,7.607,3.817,1.97,3.274,0,1,1,1,1,0,0,0,0,0
North Complex,2020,2020-09-02 16:00:00,2020-09-02 09:00:00,2020-09-02 08:00:00,384,383.5,187.449,13.9418907521149,81.03,3.625,20.797,16.116,6.812,1.904,1.97,3.274,1,1,1,1,1,0,0,0,0,0
North Complex,2020,2020-09-02 17:00:00,2020-09-02 10:00:00,2020-09-02 09:00:00,385,384.5,188.09,13.9895663970749,81.125,0.026,22.954,18.799,10.249,2.205,1.97,3.274,1,1,1,1,1,0,0,0.641,0.311,0.177
North Complex,2020,2020-09-02 18:00:00,2020-09-02 11:00:00,2020-09-02 10:00:00,386,385.5,188.091,13.9896407740561,81.123,6.497,25.633,20.517,13.698,5.318,2.929,3.274,0,1,1,1,1,1,0,0.001,0.006,0.038
North Complex,2020,2020-09-02 19:00:00,2020-09-02 12:00:00,2020-09-02 11:00:00,387,386.5,188.091,13.9896407740561,81.123,6.497,31.052,25.776,16.463,8.75,3.654,3.274,0,1,1,1,1,1,0,0,0,0
North Complex,2020,2020-09-02 20:00:00,2020-09-02 13:00:00,2020-09-02 12:00:00,388,387.5,188.091,13.9896407740561,81.123,6.497,26.897,21.781,15.459,7.248,3.267,3.274,1,1,1,1,1,1,0,0,0,0
North Complex,2020,2020-09-02 21:00:00,2020-09-02 14:00:00,2020-09-02 13:00:00,389,388.5,188.475,14.0182015348434,81.422,5.994,30.931,25.532,17.859,7.664,3.491,3.274,1,1,1,1,1,1,0,0.384,0.23,0.059
North Complex,2020,2020-09-02 22:00:00,2020-09-02 15:00:00,2020-09-02 14:00:00,390,389.5,192.269,14.3003878015801,81.168,0.591,35.71,32.462,25.463,10.569,5.514,3.274,1,1,1,1,1,1,0,3.794,1.138,0.633
North Complex,2020,2020-09-02 23:00:00,2020-09-02 16:00:00,2020-09-02 15:00:00,391,390.5,192.277,14.3009828174298,81.164,6.306,29.191,25.547,15.515,9.432,3.163,3.274,0,1,1,1,1,1,0,0.008,0.023,0.014
North Complex,2020,2020-09-03 00:00:00,2020-09-02 17:00:00,2020-09-02 16:00:00,392,391.5,192.277,14.3009828174298,81.164,6.306,23.152,17.177,7.889,5.514,2.792,3.274,0,1,1,1,1,1,0,0,0,0
North Complex,2020,2020-09-03 01:00:00,2020-09-02 18:00:00,2020-09-02 17:00:00,393,392.5,192.277,14.3009828174298,81.164,6.306,22.735,16.689,7.889,5.514,2.792,3.274,1,1,1,1,1,1,0,0,0,0
North Complex,2020,2020-09-03 02:00:00,2020-09-02 19:00:00,2020-09-02 18:00:00,394,393.5,194.829,14.4907928734952,82.231,4.382,17.713,12.785,7.852,4.807,2.752,3.274,1,1,1,1,1,1,0,2.552,1.075,0.405
North Complex,2020,2020-09-03 03:00:00,2020-09-02 20:00:00,2020-09-02 19:00:00,395,394.5,196.436,14.6103166823106,83.251,0.573,18.841,14.136,9.435,6.046,0.029,3.274,0,1,1,1,1,1,0,1.607,0.914,0.367
North Complex,2020,2020-09-03 04:00:00,2020-09-02 21:00:00,2020-09-02 20:00:00,396,395.5,196.436,14.6103166823106,83.251,0.573,12.142,11.299,9.435,6.046,0.029,3.274,1,1,1,1,1,1,0,0,0,0
North Complex,2020,2020-09-03 05:00:00,2020-09-02 22:00:00,2020-09-02 21:00:00,397,396.5,196.443,14.6108373211791,83.252,5.027,12.143,11.299,9.061,2.53,0.029,3.274,0,1,1,1,1,0,0,0.007,0.017,0.012
North Complex,2020,2020-09-03 06:00:00,2020-09-02 23:00:00,2020-09-02 22:00:00,398,397.5,196.443,14.6108373211791,83.252,5.027,12.143,11.299,9.061,2.53,0.029,3.274,0,1,1,1,1,0,0,0,0,0
North Complex,2020,2020-09-03 07:00:00,2020-09-03 00:00:00,2020-09-02 23:00:00,399,398.5,196.443,14.6108373211791,83.252,5.027,7.616,6.574,4.181,2.061,0.029,3.274,0,1,1,1,1,0,0,0,0,0
North Complex,2020,2020-09-03 08:00:00,2020-09-03 01:00:00,2020-09-03 00:00:00,400,399.5,196.443,14.6108373211791,83.252,5.027,7.616,6.574,4.181,2.061,0.029,3.274,0,1,1,1,1,0,0,0,0,0
North Complex,2020,2020-09-03 09:00:00,2020-09-03 02:00:00,2020-09-03 01:00:00,401,400.5,196.443,14.6108373211791,83.252,5.027,7.133,4.718,1.49,2.061,0.029,3.274,0,1,1,1,0,0,0,0,0,0
North Complex,2020,2020-09-03 10:00:00,2020-09-03 03:00:00,2020-09-03 02:00:00,402,401.5,196.443,14.6108373211791,83.252,5.027,11.68,10.69,8.16,2.061,0.029,3.274,0,1,1,1,0,0,0,0,0,0
