fname,fyear,tUTC,tLocal,tLocalGMT,timestep,timestep_hh,farea,fareaPer,fperim,rflinelen,cflinelen5,cflinelen10,cflinelen25,cflinelen50,cflinelen75,cflinelen90,rfline_fstate,cfline5_fstate,cfline10_fstate,cfline25_fstate,cfline50_fstate,cfline75_fstate,cfline90_fstate,dfarea,maefspread,awefspread
River Complex,2021,2021-08-12 14:00:00,2021-08-12 07:00:00,2021-08-12 06:00:00,305,304.5,171.246,18.387686995065,83.648,6.672,13.641,12.18,9.366,4.98,2.201,3.109,0,1,1,1,1,1,0,0,0,0
River Complex,2021,2021-08-12 15:00:00,2021-08-12 08:00:00,2021-08-12 07:00:00,306,305.5,171.246,18.387686995065,83.648,6.672,8.549,5.867,3.739,4.98,2.201,3.109,0,1,1,1,0,0,0,0,0,0
River Complex,2021,2021-08-12 16:00:00,2021-08-12 09:00:00,2021-08-12 08:00:00,307,306.5,171.246,18.387686995065,83.648,6.672,11.091,10.155,6.566,2.636,0.428,3.109,0,1,1,1,1,1,0,0,0,0
River Complex,2021,2021-08-12 17:00:00,2021-08-12 10:00:00,2021-08-12 09:00:00,308,307.5,171.246,18.387686995065,83.648,6.672,10.345,9.623,7.872,3.539,0.729,3.109,0,1,1,1,1,1,0,0,0,0
River Complex,2021,2021-08-12 18:00:00,2021-08-12 11:00:00,2021-08-12 10:00:00,309,308.5,171.246,18.387686995065,83.648,6.672,13.421,12.623,10.394,5.312,2.134,3.109,1,1,1,1,1,1,0,0,0,0
River Complex,2021,2021-08-12 19:00:00,2021-08-12 12:00:00,2021-08-12 11:00:00,310,309.5,176.447,18.9461488573061,85.936,8.03,21.669,17.572,15.383,12.619,8.395,3.109,1,1,1,1,1,1,0,5.201,2.345,0.78
River Complex,2021,2021-08-12 20:00:00,2021-08-12 13:00:00,2021-08-12 12:00:00,311,310.5,178.706,19.1887109312923,85.687,6.991,26.195,19.296,13.075,8.116,4.698,3.109,1,1,1,1,1,1,0,2.259,0.743,0.281
River Complex,2021,2021-08-12 21:00:00,2021-08-12 14:00:00,2021-08-12 13:00:00,312,311.5,180.56,19.3877857808587,85.478,5.921,25.883,18.985,12.661,7.631,4.163,3.109,0,1,1,1,1,1,0,1.854,0.632,0.265
River Complex,2021,2021-08-12 22:00:00,2021-08-12 15:00:00,2021-08-12 14:00:00,313,312.5,180.56,19.3877857808587,85.478,5.921,25.883,20.997,13.969,11.364,1.967,3.109,0,1,1,1,1,1,0,0,0,0
River Complex,2021,2021-08-12 23:00:00,2021-08-12 16:00:00,2021-08-12 15:00:00,314,313.5,180.56,19.3877857808587,85.478,5.92,25.883,18.985,12.661,7.631,1.574,3.109,0,1,1,1,1,1,0,0,0,0
River Complex,2021,2021-08-13 00:00:00,2021-08-12 17:00:00,2021-08-12 16:00:00,315,314.5,180.56,19.3877857808587,85.478,5.921,20.399,14.861,12.866,7.173,3.006,3.109,0,1,1,1,1,1,0,0,0,0
River Complex,2021,2021-08-13 01:00:00,2021-08-12 18:00:00,2021-08-12 17:00:00,316,315.5,180.56,19.3877857808587,85.478,5.921,15.187,14.409,11.987,7.173,3.006,3.109,0,1,1,1,0,0,0,0,0,0
River Complex,2021,2021-08-13 02:00:00,2021-08-12 19:00:00,2021-08-12 18:00:00,317,316.5,180.56,19.3877857808587,85.478,5.921,19.429,16.914,14.783,7.173,3.006,3.109,0,1,1,1,0,0,0,0,0,0
River Complex,2021,2021-08-13 03:00:00,2021-08-12 20:00:00,2021-08-12 19:00:00,318,317.5,180.56,19.3877857808587,85.478,5.92,20.082,17.282,15.626,7.765,3.006,3.109,1,1,1,1,1,0,0,0,0,0
River Complex,2021,2021-08-13 04:00:00,2021-08-12 21:00:00,2021-08-12 20:00:00,319,318.5,181.382,19.4760487400516,85.399,23.017,31.079,27.121,17.284,14.824,4.741,3.233,0,1,1,1,1,1,1,0.822,0.273,0.139
River Complex,2021,2021-08-13 05:00:00,2021-08-12 22:00:00,2021-08-12 21:00:00,320,319.5,181.382,19.4760487400516,85.399,23.017,19.301,16.643,14.767,7.237,4.741,3.233,0,1,1,1,1,0,0,0,0,0
River Complex,2021,2021-08-13 06:00:00,2021-08-12 23:00:00,2021-08-12 22:00:00,321,320.5,181.382,19.4760487400516,85.399,23.019,10.748,9.642,4.751,7.237,4.741,3.233,1,1,1,1,0,0,0,0,0,0
River Complex,2021,2021-08-13 07:00:00,2021-08-13 00:00:00,2021-08-12 23:00:00,322,321.5,196.146,21.0613459779149,80.701,4.395,23.164,19.472,11.899,5.211,3.154,1.277,0,1,1,1,1,1,1,14.764,1.508,0.641
River Complex,2021,2021-08-13 08:00:00,2021-08-13 01:00:00,2021-08-13 00:00:00,323,322.5,196.146,21.0613459779149,80.701,4.395,18.38,13.731,7.746,2.03,3.154,1.277,0,1,1,1,1,0,0,0,0,0
River Complex,2021,2021-08-13 09:00:00,2021-08-13 02:00:00,2021-08-13 01:00:00,324,323.5,196.146,21.0613459779149,80.701,4.394,10.455,6.317,1.928,2.03,3.154,1.277,0,1,1,1,0,0,0,0,0,0
River Complex,2021,2021-08-13 10:00:00,2021-08-13 03:00:00,2021-08-13 02:00:00,325,324.5,196.146,21.0613459779149,80.701,4.394,16.026,11.218,4.155,2.03,3.154,1.277,0,1,1,1,0,0,0,0,0,0
River Complex,2021,2021-08-13 11:00:00,2021-08-13 04:00:00,2021-08-13 03:00:00,326,325.5,196.146,21.0613459779149,80.701,4.395,6.973,6.233,4.616,2.537,3.154,1.277,0,1,1,1,1,0,0,0,0,0
River Complex,2021,2021-08-13 12:00:00,2021-08-13 05:00:00,2021-08-13 04:00:00,327,326.5,196.146,21.0613459779149,80.701,4.394,6.973,6.233,4.616,2.537,3.154,1.277,0,0,0,0,0,0,0,0,0,0
River Complex,2021,2021-08-13 13:00:00,2021-08-13 06:00:00,2021-08-13 05:00:00,328,327.5,196.146,21.0613459779149,80.701,4.394,6.973,6.233,4.616,2.537,3.154,1.277,0,0,0,0,0,0,0,0,0,0
River Complex,2021,2021-08-13 14:00:00,2021-08-13 07:00:00,2021-08-13 06:00:00,329,328.5,196.146,21.0613459779149,80.701,4.395,4.347,3.528,1.619,2.537,3.154,1.277,0,1,1,1,0,0,0,0,0,0
River Complex,2021,2021-08-13 15:00:00,2021-08-13 08:00:00,2021-08-13 07:00:00,330,329.5,196.146,21.0613459779149,80.701,4.394,18.882,15.358,6.208,2.537,3.154,1.277,0,1,1,1,0,0,0,0,0,0
River Complex,2021,2021-08-13 16:00:00,2021-08-13 09:00:00,2021-08-13 08:00:00,331,330.5,196.146,21.0613459779149,80.701,4.395,8.676,6.745,1.928,2.537,3.154,1.277,0,1,1,1,0,0,0,0,0,0
River Complex,2021,2021-08-13 17:00:00,2021-08-13 10:00:00,2021-08-13 09:00:00,332,331.5,196.146,21.0613459779149,80.701,4.394,17.253,11.197,6.781,2.537,3.154,1.277,0,1,1,1,0,0,0,0,0,0
River Complex,2021,2021-08-13 18:00:00,2021-08-13 11:00:00,2021-08-13 10:00:00,333,332.5,196.146,21.0613459779149,80.701,4.395,15.997,12.646,5.639,2.537,3.154,1.277,0,1,1,1,0,0,0,0,0,0
River Complex,2021,2021-08-13 19:00:00,2021-08-13 12:00:00,2021-08-13 11:00:00,334,333.5,196.146,21.0613459779149,80.701,4.395,26.514,23.387,12.407,3.968,0.627,1.277,0,1,1,1,1,1,0,0,0,0
River Complex,2021,2021-08-13 20:00:00,2021-08-13 13:00:00,2021-08-13 12:00:00,335,334.5,196.146,21.0613459779149,80.701,4.394,21.662,19.588,13.858,7.259,4.007,1.277,0,1,1,1,1,1,0,0,0,0
River Complex,2021,2021-08-13 21:00:00,2021-08-13 14:00:00,2021-08-13 13:00:00,336,335.5,196.146,21.0613459779149,80.701,4.394,15.332,12.975,7.672,7.259,4.007,1.277,0,1,1,1,0,0,0,0,0,0
River Complex,2021,2021-08-13 22:00:00,2021-08-13 15:00:00,2021-08-13 14:00:00,337,336.5,196.146,21.0613459779149,80.701,4.395,15.332,12.975,7.672,7.259,4.007,1.277,0,0,0,0,0,0,0,0,0,0
River Complex,2021,2021-08-13 23:00:00,2021-08-13 16:00:00,2021-08-13 15:00:00,338,337.5,196.146,21.0613459779149,80.701,4.394,15.332,12.975,7.672,7.259,4.007,1.277,0,0,0,0,0,0,0,0,0,0
River Complex,2021,2021-08-14 00:00:00,2021-08-13 17:00:00,2021-08-13 16:00:00,339,338.5,196.146,21.0613459779149,80.701,4.395,14.943,11.355,3.502,7.259,4.007,1.277,0,1,1,1,0,0,0,0,0,0
River Complex,2021,2021-08-14 01:00:00,2021-08-13 18:00:00,2021-08-13 17:00:00,340,339.5,196.146,21.0613459779149,80.701,4.395,14.943,11.355,3.502,7.259,4.007,1.277,0,0,0,0,0,0,0,0,0,0
River Complex,2021,2021-08-14 02:00:00,2021-08-13 19:00:00,2021-08-13 18:00:00,341,340.5,196.146,21.0613459779149,80.701,4.394,4.11,3.196,0.834,7.259,4.007,1.277,1,1,1,1,0,0,0,0,0,0
River Complex,2021,2021-08-14 03:00:00,2021-08-13 20:00:00,2021-08-13 19:00:00,342,341.5,196.615,21.1117052575517,80.92,11.113,9.647,7.699,3.722,7.259,4.007,1.277,0,1,1,1,0,0,0,0.469,0.252,0.107
River Complex,2021,2021-08-14 04:00:00,2021-08-13 21:00:00,2021-08-13 20:00:00,343,342.5,196.615,21.1117052575517,80.92,11.113,4.347,3.528,1.619,7.259,4.007,1.277,0,1,1,1,0,0,0,0,0,0
River Complex,2021,2021-08-14 05:00:00,2021-08-13 22:00:00,2021-08-13 21:00:00,344,343.5,196.615,21.1117052575517,80.92,11.113,4.347,3.528,1.619,7.259,4.007,1.277,0,0,0,0,0,0,0,0,0,0
River Complex,2021,2021-08-14 06:00:00,2021-08-13 23:00:00,2021-08-13 22:00:00,345,344.5,196.615,21.1117052575517,80.92,11.113,4.347,3.528,1.619,7.259,4.007,1.277,0,1,1,1,0,0,0,0,0,0
River Complex,2021,2021-08-14 07:00:00,2021-08-14 00:00:00,2021-08-13 23:00:00,346,345.5,196.615,21.1117052575517,80.92,11.113,4.347,3.528,1.619,7.259,4.007,1.277,0,1,1,1,0,0,0,0,0,0
River Complex,2021,2021-08-14 08:00:00,2021-08-14 01:00:00,2021-08-14 00:00:00,347,346.5,196.615,21.1117052575517,80.92,11.113,4.347,3.528,1.619,7.259,4.007,1.277,0,0,0,0,0,0,0,0,0,0
River Complex,2021,2021-08-14 09:00:00,2021-08-14 02:00:00,2021-08-14 01:00:00,348,347.5,196.615,21.1117052575517,80.92,11.113,4.347,3.528,1.619,7.259,4.007,1.277,0,0,0,0,0,0,0,0,0,0
River Complex,2021,2021-08-14 10:00:00,2021-08-14 03:00:00,2021-08-14 02:00:00,349,348.5,196.615,21.1117052575517,80.92,11.113,4.347,3.528,1.619,7.259,4.007,1.277,0,1,1,1,0,0,0,0,0,0
River Complex,2021,2021-08-14 11:00:00,2021-08-14 04:00:00,2021-08-14 03:00:00,350,349.5,196.615,21.1117052575517,80.92,11.113,11.999,10.422,6.908,1.005,4.007,1.277,0,1,1,1,1,0,0,0,0,0
River Complex,2021,2021-08-14 12:00:00,2021-08-14 05:00:00,2021-08-14 04:00:00,351,350.5,196.615,21.1117052575517,80.92,11.113,4.347,3.528,1.619,1.005,4.007,1.277,0,1,1,1,0,0,0,0,0,0
River Complex,2021,2021-08-14 13:00:00,2021-08-14 06:00:00,2021-08-14 05:00:00,352,351.5,196.615,21.1117052575517,80.92,11.113,6.973,6.233,4.616,2.537,4.007,1.277,0,1,1,1,1,0,0,0,0,0
River Complex,2021,2021-08-14 14:00:00,2021-08-14 07:00:00,2021-08-14 06:00:00,353,352.5,196.615,21.1117052575517,80.92,11.113,6.973,6.233,4.616,2.537,4.007,1.277,0,1,1,1,1,0,0,0,0,0
River Complex,2021,2021-08-14 15:00:00,2021-08-14 08:00:00,2021-08-14 07:00:00,354,353.5,196.615,21.1117052575517,80.92,11.113,4.507,3.467,0.988,2.537,4.007,1.277,0,1,1,1,0,0,0,0,0,0
River Complex,2021,2021-08-14 16:00:00,2021-08-14 09:00:00,2021-08-14 08:00:00,355,354.5,196.615,21.1117052575517,80.92,11.113,4.347,3.528,1.619,2.537,4.007,1.277,0,1,1,1,0,0,0,0,0,0
River Complex,2021,2021-08-14 17:00:00,2021-08-14 10:00:00,2021-08-14 09:00:00,356,355.5,196.615,21.1117052575517,80.92,11.113,4.347,3.528,1.619,2.537,4.007,1.277,0,1,1,1,0,0,0,0,0,0
River Complex,2021,2021-08-14 18:00:00,2021-08-14 11:00:00,2021-08-14 10:00:00,357,356.5,196.615,21.1117052575517,80.92,11.113,4.347,3.528,1.619,2.537,4.007,1.277,0,1,1,1,0,0,0,0,0,0
River Complex,2021,2021-08-14 19:00:00,2021-08-14 12:00:00,2021-08-14 11:00:00,358,357.5,196.615,21.1117052575517,80.92,11.113,8.693,6.726,0.975,2.537,4.007,1.277,0,1,1,1,0,0,0,0,0,0
River Complex,2021,2021-08-14 20:00:00,2021-08-14 13:00:00,2021-08-14 12:00:00,359,358.5,196.615,21.1117052575517,80.92,11.113,8.693,6.726,0.975,2.537,4.007,1.277,0,1,1,1,0,0,0,0,0,0
River Complex,2021,2021-08-14 21:00:00,2021-08-14 14:00:00,2021-08-14 13:00:00,360,359.5,196.615,21.1117052575517,80.92,11.113,12.937,10.938,6.168,2.411,4.007,1.277,0,1,1,1,1,0,0,0,0,0
River Complex,2021,2021-08-14 22:00:00,2021-08-14 15:00:00,2021-08-14 14:00:00,361,360.5,196.615,21.1117052575517,80.92,11.113,12.937,10.938,6.168,2.411,4.007,1.277,0,1,1,1,1,0,0,0,0,0
River Complex,2021,2021-08-14 23:00:00,2021-08-14 16:00:00,2021-08-14 15:00:00,362,361.5,196.615,21.1117052575517,80.92,11.113,13.174,11.27,6.952,2.411,4.007,1.277,0,1,1,1,1,0,0,0,0,0
River Complex,2021,2021-08-15 00:00:00,2021-08-14 17:00:00,2021-08-14 16:00:00,363,362.5,196.615,21.1117052575517,80.92,11.113,4.347,3.528,1.619,2.411,4.007,1.277,0,1,1,1,0,0,0,0,0,0
River Complex,2021,2021-08-15 01:00:00,2021-08-14 18:00:00,2021-08-14 17:00:00,364,363.5,196.615,21.1117052575517,80.92,11.113,14.312,11.15,3.729,2.411,4.007,1.277,0,1,1,1,0,0,0,0,0,0
River Complex,2021,2021-08-15 02:00:00,2021-08-14 19:00:00,2021-08-14 18:00:00,365,364.5,196.615,21.1117052575517,80.92,11.113,7.776,6.822,4.542,2.411,4.007,1.277,0,1,1,1,0,0,0,0,0,0
River Complex,2021,2021-08-15 03:00:00,2021-08-14 20:00:00,2021-08-14 19:00:00,366,365.5,196.615,21.1117052575517,80.92,11.113,5.523,4.501,2.005,2.411,4.007,1.277,0,1,1,1,0,0,0,0,0,0
River Complex,2021,2021-08-15 04:00:00,2021-08-14 21:00:00,2021-08-14 20:00:00,367,366.5,196.615,21.1117052575517,80.92,11.113,10.152,8.158,3.825,2.411,4.007,1.277,0,1,1,1,0,0,0,0,0,0
River Complex,2021,2021-08-15 05:00:00,2021-08-14 22:00:00,2021-08-14 21:00:00,368,367.5,196.615,21.1117052575517,80.92,11.113,9.87,8.029,3.625,2.411,4.007,1.277,0,1,1,1,0,0,0,0,0,0
River Complex,2021,2021-08-15 06:00:00,2021-08-14 23:00:00,2021-08-14 22:00:00,369,368.5,196.615,21.1117052575517,80.92,11.113,13.744,12.247,8.568,3.399,4.007,1.277,0,1,1,1,1,0,0,0,0,0
River Complex,2021,2021-08-15 07:00:00,2021-08-15 00:00:00,2021-08-14 23:00:00,370,369.5,196.615,21.1117052575517,80.92,11.113,5.783,4.721,2.105,3.399,4.007,1.277,1,1,1,1,0,0,0,0,0,0
River Complex,2021,2021-08-15 08:00:00,2021-08-15 01:00:00,2021-08-15 00:00:00,371,370.5,200.133,21.4894535427592,79.822,6.913,8.456,7.553,5.564,1.418,4.007,1.277,0,1,1,1,1,0,0,3.518,0.767,0.317
River Complex,2021,2021-08-15 09:00:00,2021-08-15 02:00:00,2021-08-15 01:00:00,372,371.5,200.133,21.4894535427592,79.822,6.913,3.528,2.243,5.564,1.418,4.007,1.277,0,1,1,0,0,0,0,0,0,0
River Complex,2021,2021-08-15 10:00:00,2021-08-15 03:00:00,2021-08-15 02:00:00,373,372.5,200.133,21.4894535427592,79.822,6.913,6.475,5.669,3.598,1.418,4.007,1.277,0,1,1,1,0,0,0,0,0,0
River Complex,2021,2021-08-15 11:00:00,2021-08-15 04:00:00,2021-08-15 03:00:00,374,373.5,200.133,21.4894535427592,79.822,6.913,8.54,7.66,5.775,3.452,0.606,1.277,0,1,1,1,1,1,0,0,0,0
River Complex,2021,2021-08-15 12:00:00,2021-08-15 05:00:00,2021-08-15 04:00:00,375,374.5,200.133,21.4894535427592,79.822,6.913,8.54,7.66,5.669,3.271,0.453,1.277,0,1,1,1,1,1,0,0,0,0
River Complex,2021,2021-08-15 13:00:00,2021-08-15 06:00:00,2021-08-15 05:00:00,376,375.5,200.133,21.4894535427592,79.822,6.913,4.347,3.528,1.619,3.271,0.453,1.277,0,1,1,1,0,0,0,0,0,0
River Complex,2021,2021-08-15 14:00:00,2021-08-15 07:00:00,2021-08-15 06:00:00,377,376.5,200.133,21.4894535427592,79.822,6.913,4.347,3.528,1.619,3.271,0.453,1.277,0,1,1,1,0,0,0,0,0,0
River Complex,2021,2021-08-15 15:00:00,2021-08-15 08:00:00,2021-08-15 07:00:00,378,377.5,200.133,21.4894535427592,79.822,6.913,4.347,3.528,1.619,3.271,0.453,1.277,0,1,1,1,0,0,0,0,0,0
River Complex,2021,2021-08-15 16:00:00,2021-08-15 09:00:00,2021-08-15 08:00:00,379,378.5,200.133,21.4894535427592,79.822,6.913,4.347,3.528,1.619,3.271,0.453,1.277,0,0,0,0,0,0,0,0,0,0
River Complex,2021,2021-08-15 17:00:00,2021-08-15 10:00:00,2021-08-15 09:00:00,380,379.5,200.133,21.4894535427592,79.822,6.913,8.726,7.641,4.626,3.271,0.453,1.277,0,1,1,1,0,0,0,0,0,0
River Complex,2021,2021-08-15 18:00:00,2021-08-15 11:00:00,2021-08-15 10:00:00,381,380.5,200.133,21.4894535427592,79.822,6.913,12.937,10.938,6.168,2.411,0.453,1.277,0,1,1,1,1,0,0,0,0,0
River Complex,2021,2021-08-15 19:00:00,2021-08-15 12:00:00,2021-08-15 11:00:00,382,381.5,200.133,21.4894535427592,79.822,6.913,15.03,11.256,6.101,3.082,0.453,1.277,1,1,1,1,1,0,0,0,0,0
River Complex,2021,2021-08-15 20:00:00,2021-08-15 13:00:00,2021-08-15 12:00:00,383,382.5,203.805,21.8837377108325,80.579,2.761,24.234,20.436,15.963,10.466,5.638,1.934,0,1,1,1,1,1,1,3.672,1.536,0.531
River Complex,2021,2021-08-15 21:00:00,2021-08-15 14:00:00,2021-08-15 13:00:00,384,383.5,203.805,21.8837377108325,80.579,2.761,25.252,21.544,17.292,12.009,5.94,1.934,1,1,1,1,1,1,1,0,0,0
River Complex,2021,2021-08-15 22:00:00,2021-08-15 15:00:00,2021-08-15 14:00:00,385,384.5,204.293,21.9361371318619,80.574,11.17,38.216,32.693,22.598,14.767,8.309,1.721,1,1,1,1,1,1,1,0.488,0.31,0.177
River Complex,2021,2021-08-15 23:00:00,2021-08-15 16:00:00,2021-08-15 15:00:00,386,385.5,206.578,22.18149097828,82.781,6.078,48.149,42.031,31.077,17.851,7.618,1.721,1,1,1,1,1,1,0,2.285,1.331,0.205
River Complex,2021,2021-08-16 00:00:00,2021-08-15 17:00:00,2021-08-15 16:00:00,387,386.5,210.877,22.643099812307,84.705,4.249,41.751,39.18,33.722,15.366,7.857,2.755,0,1,1,1,1,1,1,4.299,1.53,0.707
River Complex,2021,2021-08-16 01:00:00,2021-08-15 18:00:00,2021-08-15 17:00:00,388,387.5,210.877,22.643099812307,84.705,4.249,33.637,29.874,20.189,6.819,7.857,2.755,1,1,1,1,1,0,0,0,0,0
River Complex,2021,2021-08-16 02:00:00,2021-08-15 19:00:00,2021-08-15 18:00:00,389,388.5,211.345,22.693351716081,84.91,6.328,36.439,30.559,19.839,6.819,7.857,2.755,1,1,1,1,0,0,0,0.468,0.277,0.11
River Complex,2021,2021-08-16 03:00:00,2021-08-15 20:00:00,2021-08-15 19:00:00,390,389.5,211.578,22.7183702921053,84.899,3.295,31.858,26.463,16.503,9.647,7.857,2.755,1,1,1,1,1,0,0,0.233,0.075,0.037
River Complex,2021,2021-08-16 04:00:00,2021-08-15 21:00:00,2021-08-15 20:00:00,391,390.5,211.895,22.7524084406018,85.138,11.057,22.983,17.284,12.059,9.56,5.4,0.219,1,1,1,1,1,1,1,0.317,0.219,0.096
River Complex,2021,2021-08-16 05:00:00,2021-08-15 22:00:00,2021-08-15 21:00:00,392,391.5,214.474,23.0293307906729,86.045,1.476,17.925,16.257,12.515,8.821,6.154,4.415,0,1,1,1,1,1,1,2.579,0.866,0.233
River Complex,2021,2021-08-16 06:00:00,2021-08-15 23:00:00,2021-08-15 22:00:00,393,392.5,214.474,23.0293307906729,86.045,1.476,15.219,13.766,10.393,7.278,3.357,1.805,0,1,1,1,1,1,1,0,0,0
River Complex,2021,2021-08-16 07:00:00,2021-08-16 00:00:00,2021-08-15 23:00:00,394,393.5,214.474,23.0293307906729,86.045,1.476,15.094,13.553,10.087,6.97,2.774,0.3,0,1,1,1,1,1,1,0,0,0
River Complex,2021,2021-08-16 08:00:00,2021-08-16 01:00:00,2021-08-16 00:00:00,395,394.5,214.474,23.0293307906729,86.045,1.476,13.947,11.339,7.559,3.712,1.086,0.3,0,1,1,1,1,1,0,0,0,0
River Complex,2021,2021-08-16 09:00:00,2021-08-16 02:00:00,2021-08-16 01:00:00,396,395.5,214.474,23.0293307906729,86.045,1.476,13.616,10.939,6.858,2.682,1.086,0.3,1,1,1,1,1,0,0,0,0,0
River Complex,2021,2021-08-16 10:00:00,2021-08-16 03:00:00,2021-08-16 02:00:00,397,396.5,214.502,23.0323373148303,86.065,8.234,6.774,5.63,3.861,0.832,1.086,0.3,0,1,1,1,1,0,0,0.028,0.034,0.019
River Complex,2021,2021-08-16 11:00:00,2021-08-16 04:00:00,2021-08-16 03:00:00,398,397.5,214.502,23.0323373148303,86.065,8.234,14.932,12.254,7.067,1.848,1.086,0.3,0,1,1,1,1,0,0,0,0,0
River Complex,2021,2021-08-16 12:00:00,2021-08-16 05:00:00,2021-08-16 04:00:00,399,398.5,214.502,23.0323373148303,86.065,8.234,16.617,14.291,10.442,4.665,1.086,0.3,0,1,1,1,1,0,0,0,0,0
River Complex,2021,2021-08-16 13:00:00,2021-08-16 06:00:00,2021-08-16 05:00:00,400,399.5,214.502,23.0323373148303,86.065,8.234,15.612,13.257,8.568,3.833,1.086,0.3,0,1,1,1,1,0,0,0,0,0
River Complex,2021,2021-08-16 14:00:00,2021-08-16 07:00:00,2021-08-16 06:00:00,401,400.5,214.502,23.0323373148303,86.065,8.234,20.951,17.829,11.547,2.156,1.086,0.3,0,1,1,1,1,0,0,0,0,0
River Complex,2021,2021-08-16 15:00:00,2021-08-16 08:00:00,2021-08-16 07:00:00,402,401.5,214.502,23.0323373148303,86.065,8.234,20.227,16.988,9.678,2.156,1.086,0.3,0,1,1,1,0,0,0,0,0,0
River Complex,2021,2021-08-16 16:00:00,2021-08-16 09:00:00,2021-08-16 08:00:00,403,402.5,214.502,23.0323373148303,86.065,8.234,19.257,17.068,9.631,3.514,1.086,0.3,0,1,1,1,1,0,0,0,0,0
River Complex,2021,2021-08-16 17:00:00,2021-08-16 10:00:00,2021-08-16 09:00:00,404,403.5,214.502,23.0323373148303,86.065,8.234,16.172,13.917,9.747,3.833,1.086,0.3,1,1,1,1,1,0,0,0,0,0
River Complex,2021,2021-08-16 18:00:00,2021-08-16 11:00:00,2021-08-16 10:00:00,405,404.5,216.087,23.2025280573129,86.646,1.147,16.736,14.481,10.313,4.421,1.086,0.3,1,1,1,1,1,0,0,1.585,0.869,0.192
River Complex,2021,2021-08-16 19:00:00,2021-08-16 12:00:00,2021-08-16 11:00:00,406,405.5,216.109,23.2048903262938,86.645,9.717,20.397,18.611,11.892,7.431,2.094,0.3,1,1,1,1,1,1,0,0.022,0.036,0.019
River Complex,2021,2021-08-16 20:00:00,2021-08-16 13:00:00,2021-08-16 12:00:00,407,406.5,220.373,23.662741005124,87.564,12.267,21.501,19.836,16.276,12.053,4.537,0.3,1,1,1,1,1,1,0,4.264,1.016,0.439
River Complex,2021,2021-08-16 21:00:00,2021-08-16 14:00:00,2021-08-16 13:00:00,408,407.5,229.497,24.6424383769924,84.316,4.733,37.459,29.196,16.019,10.859,5.813,1.348,1,1,1,1,1,1,1,9.124,1.218,0.744
River Complex,2021,2021-08-16 22:00:00,2021-08-16 15:00:00,2021-08-16 14:00:00,409,408.5,230.815,24.7839597641167,84.307,11.534,44.404,37.994,26.109,14.909,3.586,1.348,0,1,1,1,1,1,0,1.318,0.58,0.278
River Complex,2021,2021-08-16 23:00:00,2021-08-16 16:00:00,2021-08-16 15:00:00,410,409.5,230.815,24.7839597641167,84.307,11.534,48.061,44.536,36.633,27.608,14.965,2.755,0,1,1,1,1,1,1,0,0,0
River Complex,2021,2021-08-17 00:00:00,2021-08-16 17:00:00,2021-08-16 16:00:00,411,410.5,230.815,24.7839597641167,84.307,11.533,59.793,55.9,45.608,29.195,14.322,2.755,0,1,1,1,1,1,1,0,0,0
River Complex,2021,2021-08-17 01:00:00,2021-08-16 18:00:00,2021-08-16 17:00:00,412,411.5,230.815,24.7839597641167,84.307,11.534,58.779,53.683,39.193,23.231,10.466,2.755,1,1,1,1,1,1,0,0,0,0
River Complex,2021,2021-08-17 02:00:00,2021-08-16 19:00:00,2021-08-16 18:00:00,413,412.5,233.647,25.0880482074673,84.544,2.013,43.419,38.305,29.6,16.39,8.657,2.755,1,1,1,1,1,1,0,2.832,0.752,0.246
River Complex,2021,2021-08-17 03:00:00,2021-08-16 20:00:00,2021-08-16 19:00:00,414,413.5,233.676,25.0911621074875,84.563,5.359,36.867,33.399,24.502,11.743,8.657,2.755,0,1,1,1,1,0,0,0.029,0.038,0.014
River Complex,2021,2021-08-17 04:00:00,2021-08-16 21:00:00,2021-08-16 20:00:00,415,414.5,233.676,25.0911621074875,84.563,5.359,44.9,40.504,31.643,17.928,1.394,2.755,0,1,1,1,1,1,0,0,0,0
River Complex,2021,2021-08-17 05:00:00,2021-08-16 22:00:00,2021-08-16 21:00:00,416,415.5,233.676,25.0911621074875,84.563,5.359,34.306,30.302,20.952,10.844,1.775,2.755,1,1,1,1,1,1,0,0,0,0
River Complex,2021,2021-08-17 06:00:00,2021-08-16 23:00:00,2021-08-16 22:00:00,417,416.5,235.142,25.2485751223011,84.825,1.368,19.714,15.946,11.796,6.922,3.907,2.755,0,1,1,1,1,1,0,1.466,0.61,0.274
River Complex,2021,2021-08-17 07:00:00,2021-08-17 00:00:00,2021-08-16 23:00:00,418,417.5,235.142,25.2485751223011,84.825,1.368,15.107,13.783,10.325,3.854,3.907,2.755,0,1,1,1,1,0,0,0,0,0
River Complex,2021,2021-08-17 08:00:00,2021-08-17 01:00:00,2021-08-17 00:00:00,419,418.5,235.142,25.2485751223011,84.825,1.368,14.905,10.481,6.523,2.569,3.907,2.755,0,1,1,1,1,0,0,0,0,0
River Complex,2021,2021-08-17 09:00:00,2021-08-17 02:00:00,2021-08-17 01:00:00,420,419.5,235.142,25.2485751223011,84.825,1.368,18.501,11.567,4.112,2.569,3.907,2.755,0,1,1,1,0,0,0,0,0,0
River Complex,2021,2021-08-17 10:00:00,2021-08-17 03:00:00,2021-08-17 02:00:00,421,420.5,235.142,25.2485751223011,84.825,1.368,22.399,16.586,5.611,2.569,3.907,2.755,1,1,1,1,0,0,0,0,0,0
